#   PearsID  Field  RA  DEC  zspec  zp_minchi2  zspz_minchi2  zg_minchi2  zp  zspz  zg  zp_zerr_low  zp_zerr_up  zspz_zerr_low  zspz_zerr_up  zg_zerr_low  zg_zerr_up  zp_min_chi2  zspz_min_chi2  zg_min_chi2  zp_bestalpha  zspz_bestalpha  zg_bestalpha  zp_model_idx  zspz_model_idx  zg_model_idx  zp_age  zp_tau  zp_av  zspz_age  zspz_tau  zspz_av  zg_age  zg_tau  zg_av  zp_template_ms  zp_ms  zp_sfr  zp_uv  zp_vj  zspz_template_ms  zspz_ms  zspz_sfr  zspz_uv  zspz_vj  zg_template_ms  zg_ms  zg_sfr  zg_uv  zg_vj
98044 GOODS-N 189.2235448 62.290092 2.1870 2.09 -99.00 -99.00 2.10 -99.00 -99.00 2.06 2.11 -99.00 -99.00 -99.00 -99.00 2.76 -99.00 -99.00 1.240e+12 -9.900e+01 -9.900e+01 17909 -99 -99 9.300e+00 3.980e+01 1.10 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0290 3.605e+10 0.000e+00 0.2140 1.4745 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
65687 GOODS-N 189.2282057 62.230788 -99.0000 0.77 -99.00 -99.00 0.75 -99.00 -99.00 0.71 0.83 -99.00 -99.00 -99.00 -99.00 2.27 -99.00 -99.00 2.650e+09 -9.900e+01 -9.900e+01 4625 -99 -99 9.300e+00 1.000e+00 0.18 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.4938 1.310e+09 0.000e+00 0.2916 1.4776 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
35240 GOODS-S 53.1660761 -27.876955 -99.0000 3.49 -99.00 -99.00 2.90 -99.00 -99.00 0.04 4.20 -99.00 -99.00 -99.00 -99.00 0.72 -99.00 -99.00 4.530e+12 -9.900e+01 -9.900e+01 17958 -99 -99 7.020e+00 6.310e+01 1.10 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0001 7.004e+08 0.000e+00 -0.5436 1.0328 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
64769 GOODS-S 53.1583770 -27.822814 -99.0000 0.72 -99.00 -99.00 0.72 -99.00 -99.00 0.63 0.83 -99.00 -99.00 -99.00 -99.00 0.17 -99.00 -99.00 1.020e+08 -9.900e+01 -9.900e+01 295 -99 -99 8.210e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6750 6.881e+07 0.000e+00 -0.0405 0.7963 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
60296 GOODS-S 53.1602717 -27.825516 -99.0000 0.71 -99.00 -99.00 0.70 -99.00 -99.00 0.67 0.71 -99.00 -99.00 -99.00 -99.00 5.75 -99.00 -99.00 4.800e+10 -9.900e+01 -9.900e+01 27404 -99 -99 9.850e+00 1.000e+01 1.84 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.2508 1.205e+10 0.000e+00 0.6366 1.9204 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
124360 GOODS-S 53.0965609 -27.705442 -99.0000 1.10 -99.00 -99.00 1.10 -99.00 -99.00 1.03 1.13 -99.00 -99.00 -99.00 -99.00 5.74 -99.00 -99.00 6.160e+10 -9.900e+01 -9.900e+01 36744 -99 -99 9.700e+00 1.580e+00 2.58 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.4752 2.928e+10 0.000e+00 1.0969 2.2435 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
115830 GOODS-N 189.2933305 62.318528 -99.0000 0.71 -99.00 -99.00 0.69 -99.00 -99.00 0.58 0.94 -99.00 -99.00 -99.00 -99.00 1.02 -99.00 -99.00 1.900e+09 -9.900e+01 -9.900e+01 2797 -99 -99 9.720e+00 1.000e+01 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.2125 4.038e+08 0.000e+00 0.1568 1.5075 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
72692 GOODS-S 53.1782422 -27.807615 -99.0000 1.24 -99.00 -99.00 1.10 -99.00 -99.00 1.14 1.28 -99.00 -99.00 -99.00 -99.00 2.43 -99.00 -99.00 2.330e+09 -9.900e+01 -9.900e+01 1658 -99 -99 8.710e+00 1.580e-01 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6218 1.448e+09 0.000e+00 0.0702 1.0903 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
106694 GOODS-N 189.3253649 62.303858 -99.0000 0.68 -99.00 -99.00 1.54 -99.00 -99.00 0.43 0.83 -99.00 -99.00 -99.00 -99.00 0.67 -99.00 -99.00 8.900e+07 -9.900e+01 -9.900e+01 10747 -99 -99 8.060e+00 1.000e-02 0.74 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7156 6.365e+07 0.000e+00 -0.1147 1.0479 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
33416 GOODS-N 189.2053987 62.174242 -99.0000 0.85 -99.00 -99.00 0.82 -99.00 -99.00 0.74 0.94 -99.00 -99.00 -99.00 -99.00 1.27 -99.00 -99.00 2.370e+09 -9.900e+01 -9.900e+01 7207 -99 -99 9.280e+00 1.580e+00 0.37 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.4076 9.660e+08 0.000e+00 0.1933 1.4186 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
38543 GOODS-N 189.1722275 62.183355 -99.0000 0.44 -99.00 -99.00 0.67 -99.00 -99.00 0.27 0.59 -99.00 -99.00 -99.00 -99.00 0.77 -99.00 -99.00 2.610e+08 -9.900e+01 -9.900e+01 6829 -99 -99 8.960e+00 3.980e-01 0.37 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5585 1.458e+08 0.000e+00 0.1919 1.2648 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
37116 GOODS-N 189.1882644 62.180167 -99.0000 0.48 -99.00 -99.00 2.07 -99.00 -99.00 0.18 0.70 -99.00 -99.00 -99.00 -99.00 0.61 -99.00 -99.00 1.040e+08 -9.900e+01 -9.900e+01 1911 -99 -99 9.060e+00 3.980e-01 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5699 5.928e+07 0.000e+00 0.2792 1.3213 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
128566 GOODS-S 53.0414281 -27.697668 -99.0000 4.54 -99.00 -99.00 4.06 -99.00 -99.00 4.12 5.10 -99.00 -99.00 -99.00 -99.00 0.90 -99.00 -99.00 1.980e+10 -9.900e+01 -9.900e+01 4617 -99 -99 9.060e+00 1.000e+00 0.18 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.4212 8.360e+09 0.000e+00 0.0292 1.2313 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
17022 GOODS-S 53.1918766 -27.912430 0.7330 0.71 -99.00 -99.00 0.70 -99.00 -99.00 0.71 0.71 -99.00 -99.00 -99.00 -99.00 10.04 -99.00 -99.00 1.140e+11 -9.900e+01 -9.900e+01 9567 -99 -99 9.810e+00 1.000e+00 0.55 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.4604 5.263e+10 0.000e+00 1.3318 2.1522 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
127133 GOODS-S 53.0632442 -27.699620 2.4060 2.42 -99.00 -99.00 2.25 -99.00 -99.00 2.02 2.47 -99.00 -99.00 -99.00 -99.00 11.05 -99.00 -99.00 2.600e+11 -9.900e+01 -9.900e+01 36734 -99 -99 9.410e+00 1.580e+00 2.58 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.4484 1.167e+11 0.000e+00 0.7045 1.9273 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
116503 GOODS-S 53.0377251 -27.722200 -99.0000 2.06 -99.00 -99.00 1.60 -99.00 -99.00 1.92 2.20 -99.00 -99.00 -99.00 -99.00 0.87 -99.00 -99.00 4.230e+09 -9.900e+01 -9.900e+01 6700 -99 -99 8.660e+00 2.510e-01 0.37 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5558 2.353e+09 0.000e+00 -0.0663 1.1169 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
95800 GOODS-S 53.1141605 -27.763772 0.7240 0.68 -99.00 -99.00 0.67 -99.00 -99.00 0.65 0.69 -99.00 -99.00 -99.00 -99.00 2.79 -99.00 -99.00 9.500e+09 -9.900e+01 -9.900e+01 7464 -99 -99 9.540e+00 3.980e+00 0.37 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.3184 3.026e+09 0.000e+00 0.2527 1.5416 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
26374 GOODS-S 53.1608523 -27.894457 -99.0000 0.29 -99.00 -99.00 1.01 -99.00 -99.00 0.21 0.48 -99.00 -99.00 -99.00 -99.00 1.16 -99.00 -99.00 6.460e+08 -9.900e+01 -9.900e+01 3012 -99 -99 8.760e+00 2.510e+01 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0150 9.713e+06 0.000e+00 -0.3377 1.0181 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
61759 GOODS-S 53.2008436 -27.829319 1.4620 1.42 -99.00 -99.00 1.48 -99.00 -99.00 1.31 1.55 -99.00 -99.00 -99.00 -99.00 2.99 -99.00 -99.00 1.990e+10 -9.900e+01 -9.900e+01 7219 -99 -99 9.570e+00 1.580e+00 0.37 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.4743 9.417e+09 0.000e+00 0.5308 1.7387 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
89767 GOODS-N 189.2503973 62.273988 -99.0000 0.78 -99.00 -99.00 0.67 -99.00 -99.00 0.69 0.82 -99.00 -99.00 -99.00 -99.00 6.10 -99.00 -99.00 1.950e+09 -9.900e+01 -9.900e+01 1911 -99 -99 9.060e+00 3.980e-01 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5699 1.111e+09 0.000e+00 0.2792 1.3213 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
90236 GOODS-N 189.3452519 62.274349 2.4220 2.33 -99.00 -99.00 2.23 -99.00 -99.00 2.25 2.38 -99.00 -99.00 -99.00 -99.00 2.52 -99.00 -99.00 5.780e+09 -9.900e+01 -9.900e+01 16157 -99 -99 7.960e+00 6.300e-02 1.10 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5849 3.378e+09 0.000e+00 -0.2989 1.2738 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
72043 GOODS-S 53.1956242 -27.809627 -99.0000 0.01 -99.00 -99.00 0.31 -99.00 -99.00 0.01 0.10 -99.00 -99.00 -99.00 -99.00 0.58 -99.00 -99.00 4.800e+04 -9.900e+01 -9.900e+01 89 -99 -99 9.680e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.4200 2.014e+04 0.000e+00 0.4481 1.2502 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
125687 GOODS-S 53.0331216 -27.703374 0.7260 0.72 -99.00 -99.00 0.70 -99.00 -99.00 0.70 0.75 -99.00 -99.00 -99.00 -99.00 3.84 -99.00 -99.00 1.160e+10 -9.900e+01 -9.900e+01 6846 -99 -99 9.440e+00 3.980e-01 0.37 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5197 6.024e+09 0.000e+00 1.0644 1.9439 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
68033 GOODS-S 53.1677716 -27.816705 1.0200 0.99 -99.00 -99.00 0.99 -99.00 -99.00 0.97 1.02 -99.00 -99.00 -99.00 -99.00 1.26 -99.00 -99.00 8.050e+09 -9.900e+01 -9.900e+01 2167 -99 -99 9.340e+00 1.000e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.4998 4.022e+09 0.000e+00 0.2965 1.4930 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
12947 GOODS-S 53.2069213 -27.915001 -99.0000 1.41 -99.00 -99.00 nan -99.00 -99.00 1.41 1.41 -99.00 -99.00 -99.00 -99.00 30628351.71 -99.00 -99.00 5.520e+12 -9.900e+01 -9.900e+01 425 -99 -99 8.560e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6100 3.365e+12 0.000e+00 0.0669 0.6557 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
97571 GOODS-N 189.3406373 62.288551 -99.0000 0.47 -99.00 -99.00 1.28 -99.00 -99.00 0.33 2.36 -99.00 -99.00 -99.00 -99.00 0.63 -99.00 -99.00 2.910e+07 -9.900e+01 -9.900e+01 35313 -99 -99 7.260e+00 1.000e-02 2.58 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7254 2.112e+07 0.000e+00 -0.2133 1.8433 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
23542 GOODS-S 53.1897148 -27.896795 0.2820 0.45 -99.00 -99.00 0.27 -99.00 -99.00 0.39 0.47 -99.00 -99.00 -99.00 -99.00 1.77 -99.00 -99.00 4.800e+08 -9.900e+01 -9.900e+01 18126 -99 -99 8.010e+00 1.000e-02 1.29 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7244 3.479e+08 0.000e+00 -0.0735 1.1574 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
136823 GOODS-S 53.0887697 -27.680886 5.2920 5.72 -99.00 -99.00 4.88 -99.00 -99.00 5.33 6.00 -99.00 -99.00 -99.00 -99.00 0.85 -99.00 -99.00 3.700e+09 -9.900e+01 -9.900e+01 757 -99 -99 7.400e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7068 2.619e+09 0.000e+00 -0.6634 1.9665 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
120099 GOODS-S 53.1249555 -27.714591 1.0490 0.99 -99.00 -99.00 0.99 -99.00 -99.00 0.94 1.02 -99.00 -99.00 -99.00 -99.00 0.81 -99.00 -99.00 4.250e+09 -9.900e+01 -9.900e+01 4866 -99 -99 9.210e+00 2.510e+00 0.18 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.2844 1.208e+09 0.000e+00 0.0261 1.2899 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
100349 GOODS-S 53.0804853 -27.753902 0.7380 0.74 -99.00 -99.00 0.75 -99.00 -99.00 0.74 0.75 -99.00 -99.00 -99.00 -99.00 85.64 -99.00 -99.00 2.450e+11 -9.900e+01 -9.900e+01 15591 -99 -99 9.760e+00 6.310e+01 0.92 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0451 1.106e+10 0.000e+00 0.3611 1.6617 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
59588 GOODS-S 53.1655106 -27.828506 0.5680 0.45 -99.00 -99.00 0.47 -99.00 -99.00 0.43 0.49 -99.00 -99.00 -99.00 -99.00 0.88 -99.00 -99.00 4.170e+09 -9.900e+01 -9.900e+01 2552 -99 -99 9.740e+00 3.980e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.3800 1.583e+09 0.000e+00 0.3033 1.6214 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
27042 GOODS-S 53.1523692 -27.893017 -99.0000 0.42 -99.00 -99.00 0.20 -99.00 -99.00 0.24 0.47 -99.00 -99.00 -99.00 -99.00 3.33 -99.00 -99.00 1.370e+09 -9.900e+01 -9.900e+01 475 -99 -99 9.950e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.3899 5.330e+08 0.000e+00 0.6538 1.3884 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
113447 GOODS-S 53.0642266 -27.727642 1.6010 1.46 -99.00 -99.00 1.47 -99.00 -99.00 1.41 1.53 -99.00 -99.00 -99.00 -99.00 6.03 -99.00 -99.00 3.260e+11 -9.900e+01 -9.900e+01 32928 -99 -99 9.630e+00 1.000e-02 2.39 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.4733 1.545e+11 0.000e+00 1.5830 2.4378 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
85161 GOODS-N 189.3510651 62.266067 -99.0000 0.09 -99.00 -99.00 0.08 -99.00 -99.00 0.01 0.09 -99.00 -99.00 -99.00 -99.00 8.99 -99.00 -99.00 1.730e+07 -9.900e+01 -9.900e+01 1783 -99 -99 8.810e+00 2.510e-01 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5902 1.022e+07 0.000e+00 0.0507 1.1259 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
21341 GOODS-S 53.1563638 -27.905347 -99.0000 5.30 -99.00 -99.00 3.63 -99.00 -99.00 4.92 5.71 -99.00 -99.00 -99.00 -99.00 0.60 -99.00 -99.00 1.870e+09 -9.900e+01 -9.900e+01 10705 -99 -99 7.100e+00 1.000e-02 0.74 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6451 1.206e+09 0.000e+00 -0.5924 1.1787 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
120733 GOODS-N 189.3431043 62.329358 -99.0000 1.35 -99.00 -99.00 1.04 -99.00 -99.00 0.95 1.39 -99.00 -99.00 -99.00 -99.00 3.00 -99.00 -99.00 1.180e+09 -9.900e+01 -9.900e+01 296 -99 -99 8.260e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6669 7.883e+08 0.000e+00 -0.0200 0.7888 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
115788 GOODS-N 189.2903041 62.318382 -99.0000 2.65 -99.00 -99.00 1.88 -99.00 -99.00 2.40 2.94 -99.00 -99.00 -99.00 -99.00 0.42 -99.00 -99.00 8.680e+09 -9.900e+01 -9.900e+01 4617 -99 -99 9.060e+00 1.000e+00 0.18 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.4212 3.658e+09 0.000e+00 0.0292 1.2313 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
48852 GOODS-N 189.2167449 62.202710 0.4570 0.51 -99.00 -99.00 0.45 -99.00 -99.00 0.49 0.52 -99.00 -99.00 -99.00 -99.00 3.50 -99.00 -99.00 1.100e+09 -9.900e+01 -9.900e+01 30427 -99 -99 8.060e+00 1.000e-02 2.21 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7156 7.875e+08 0.000e+00 0.0555 1.2772 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
83289 GOODS-N 189.2826861 62.262529 -99.0000 0.01 -99.00 -99.00 0.20 -99.00 -99.00 0.01 0.08 -99.00 -99.00 -99.00 -99.00 1.32 -99.00 -99.00 1.850e+03 -9.900e+01 -9.900e+01 35315 -99 -99 7.300e+00 1.000e-02 2.58 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7401 1.368e+03 0.000e+00 -0.2283 1.8231 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
73608 GOODS-N 189.1584572 62.244720 -99.0000 0.76 -99.00 -99.00 0.79 -99.00 -99.00 0.71 0.84 -99.00 -99.00 -99.00 -99.00 0.48 -99.00 -99.00 1.840e+09 -9.900e+01 -9.900e+01 2292 -99 -99 9.380e+00 1.580e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.4394 8.084e+08 0.000e+00 0.1839 1.4409 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
121439 GOODS-N 189.3093396 62.332923 -99.0000 0.88 -99.00 -99.00 0.90 -99.00 -99.00 0.88 0.90 -99.00 -99.00 -99.00 -99.00 4.96 -99.00 -99.00 6.020e+10 -9.900e+01 -9.900e+01 11890 -99 -99 9.480e+00 6.310e-01 0.74 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5171 3.115e+10 0.000e+00 0.9639 1.9484 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
126365 GOODS-S 53.0748433 -27.701080 0.6430 0.66 -99.00 -99.00 0.67 -99.00 -99.00 0.65 0.67 -99.00 -99.00 -99.00 -99.00 3.65 -99.00 -99.00 1.180e+11 -9.900e+01 -9.900e+01 37736 -99 -99 9.850e+00 6.310e+01 2.58 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0529 6.243e+09 0.000e+00 0.6662 1.9810 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
120041 GOODS-N 189.4057116 62.327755 -99.0000 1.33 -99.00 -99.00 1.41 -99.00 -99.00 1.28 1.40 -99.00 -99.00 -99.00 -99.00 1.49 -99.00 -99.00 6.490e+10 -9.900e+01 -9.900e+01 5609 -99 -99 9.300e+00 3.980e+01 0.18 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0290 1.879e+09 0.000e+00 -0.0143 1.2876 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
34225 GOODS-N 189.2155577 62.175491 -99.0000 0.23 -99.00 -99.00 0.59 -99.00 -99.00 0.08 0.43 -99.00 -99.00 -99.00 -99.00 4.89 -99.00 -99.00 1.160e+07 -9.900e+01 -9.900e+01 35429 -99 -99 7.120e+00 1.580e-02 2.58 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5101 5.934e+06 0.000e+00 -0.1441 1.8354 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
121377 GOODS-N 189.3346369 62.331754 -99.0000 1.27 -99.00 -99.00 1.45 -99.00 -99.00 1.13 1.45 -99.00 -99.00 -99.00 -99.00 0.52 -99.00 -99.00 3.080e+09 -9.900e+01 -9.900e+01 2038 -99 -99 9.230e+00 6.310e-01 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5376 1.658e+09 0.000e+00 0.3325 1.4565 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
55417 GOODS-S 53.2092751 -27.840086 -99.0000 2.75 -99.00 -99.00 3.11 -99.00 -99.00 2.64 3.15 -99.00 -99.00 -99.00 -99.00 0.80 -99.00 -99.00 1.200e+09 -9.900e+01 -9.900e+01 654 -99 -99 7.740e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7377 8.832e+08 0.000e+00 -0.3993 1.1187 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
59963 GOODS-N 189.1923303 62.220517 -99.0000 0.58 -99.00 -99.00 0.53 -99.00 -99.00 0.55 0.60 -99.00 -99.00 -99.00 -99.00 2.06 -99.00 -99.00 4.060e+08 -9.900e+01 -9.900e+01 25506 -99 -99 8.010e+00 1.000e-02 1.84 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7244 2.942e+08 0.000e+00 -0.0094 1.2434 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
