

    0.100000000000000000E+01    0.312252169804898949E+04    0.125400800043423422E+01   -0.532977591027965422E-01   -0.229579166975627635E+00    0.599311365080904579E+03    0.256293192267737062E+02    0.103293616111056541E+01    0.484504017876884352E+00    0.377712211147565331E-02    0.162129445545452189E+01    0.367948652305026991E+00    0.411966859067059055E+01    0.117620038425672369E+01    0.875524372397873549E+03


    0.100000000000000000E+01    0.135232135514096848E+22    0.920931736404991819E+00   -0.164465072494408976E+00   -0.348919683105862327E-01    0.779353022310688175E+02    0.117460500946927518E+00    0.100052063829660787E+01    0.397906753855050754E+00    0.409567310812998242E+00    0.199990093423859139E+01    0.301182174099546118E+00    0.326304512408478598E+01    0.119639273065915264E+01    0.303398710640423319E+01
